title,start_datetime,price,type,url,source_website,duplicated
"Keaton, Lloyd",2025-07-13T00:00:00,,,https://www.instagram.com/p/DL2QQersoct/,https://www.instagram.com/sala.lugones/?hl=es,False
El mensaje,2025-07-10T21:00:00,,,https://www.instagram.com/p/DLsRF4GsbtT/,https://www.instagram.com/sala.lugones/?hl=es,False
El mensaje,2025-07-11T18:00:00,,,https://www.instagram.com/p/DLsRF4GsbtT/,https://www.instagram.com/sala.lugones/?hl=es,False
"Lema, Ottati, Torres en CCNU",2025-07-23T20:00,10350.0,,https://livepass.com.ar/events/lema-ottati-torres-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
La Revuelta Cuartet en CCNU,2025-07-11T20:00,10350,,https://livepass.com.ar/events/la-revuelta-cuartet-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
URIARTE JAZZ ENSAMBLE en CCNU,2025-07-13T21:30,9200,,https://livepass.com.ar/events/uriarte-jazz-ensamble-en-ccnu-13-07-2130,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
NBMV en CCNU,2025-07-16T20:00,10350.0,,https://livepass.com.ar/events/nbmv-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Manuel Farizano y Los Suindá en CCNU,2025-07-26T22:30,9000,,https://livepass.com.ar/events/manuel-farizano-y-los-suinda-en-ccnu-26-07-25,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Singers in Jam en CCNU,2025-07-24T21:30,5750.0,,https://livepass.com.ar/events/singers-in-jam-en-ccnu-24-07-25,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
"Prest, Sciaccaluga, Coccé y Arenas en CCNU",2025-07-24T20:00,10350.0,,https://livepass.com.ar/events/prest-sciaccaluga-cocce-y-arenas-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Una Flor en la Galaxia en CCNU,2025-07-19T22:30,13800.0,,https://livepass.com.ar/events/una-flor-en-la-galaxia-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Mercuri Rosero Cassiba Scaraviglione 4tet en CCNU,2025-07-30T22:30,12650,,https://livepass.com.ar/events/mercuri-rosero-cassiba-scaraviglione-4tet-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Octavio Caruso y Jesús Amaya en CCNU,2025-07-11T22:30,10350.0,,https://livepass.com.ar/events/octavio-caruso-y-jesus-amaya-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Ibarra/Cornejo/Corbalán Trio Plus Amigos en CCNU,2025-07-09T22:30,10350,,https://livepass.com.ar/events/ibarra-cornejo-corbalan-trio-plus-amigos-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Comedy and Jazz vol 12 en CCNU,2025-07-16T22:30,14950,,https://livepass.com.ar/events/comedy-and-jazz-vol-12-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Singers in Jam en CCNU,2025-07-10T21:30,5750,,https://livepass.com.ar/events/singers-in-jam-en-ccnu-10-07-25,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Risso/ Nant/ Brandan/ Delucchi en CCNU,2025-07-31T20:00,10000,,https://livepass.com.ar/events/risso-nant-brandan-delucchi-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Blue Cats en CCNU,2025-07-12T22:30,12650,,https://livepass.com.ar/events/blue-cats-en-ccnu-12-07-25,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,True
Grupo de jazz - Standards clásicos,2025-07-12T00:00,11000,,https://livepass.com.ar/events/blue-cats-en-ccnu-12-07-25,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,True
John & Paul Experience en CCNU,2025-07-26T20:00,11000,,https://livepass.com.ar/events/john-paul-experience-en-ccnu-26-07-25,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Green Dolphins en CCNU,2025-07-18T22:30,10350.0,,https://livepass.com.ar/events/green-dolphins-en-ccnu-18-07-25,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Paula García Grupo en CCNU,2025-07-17T22:30,14950,,https://livepass.com.ar/events/paula-garcia-grupo-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Neo jazz quintet en CCNU,2025-07-10T20:00,10350,,https://livepass.com.ar/events/neo-jazz-quintet-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
RAZIONALE PELLICAN LEAVY TRIO en CCNU,2025-07-25T22:30,10350,,https://livepass.com.ar/events/razionale-pellican-leavy-trio-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Anouk Madrid en CCNU,2025-07-25T20:00,12650,,https://livepass.com.ar/events/anouk-madrid-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
PURSUANCE en CCNU,2025-07-30T20:00,10350.0,,https://livepass.com.ar/events/pursuance-en-ccnu-30-07-25,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Luz Faura Jazz Quartet en CCNU,2025-07-17T20:00,9000,,https://livepass.com.ar/events/luz-faura-jazz-quartet-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
BANDA REBELDE en CCNU,2025-07-12T17:00,11500.0,,https://livepass.com.ar/events/banda-rebelde-en-ccnu-12-07,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Sebastian Stecher cuarteto en CCNU,2025-07-09T20:00,12650,,https://livepass.com.ar/events/sebastian-stecher-cuarteto-en-ccnu,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
URIARTE JAZZ ENSAMBLE en CCNU,2025-07-13T19:00,9200,,https://livepass.com.ar/events/uriarte-jazz-ensamble-en-ccnu-13-07,https://livepass.com.ar/t/centro-cultural-nueva-uriarte,False
Escucha de Discos - Lauryn Hill - The Miseducation of Lauryn Hill (1998),2025-07-17T19:00,15400.0,,https://tickets.artlabpro.net/events/escucha-de-discos-lauryn-hill-the-miseducation-of-lauryn-hill-1998-artlab-sabados,https://artlabpro.net/agenda/,False
Artlab | Circulo de Sonido | Deep Mariano + Lolo Gasparini + Solimano,2025-08-01T23:00,22000,,https://tickets.artlabpro.net/events/artlab-circulo-de-sonido-deep-mariano-lolo-gasparini-solimano,https://artlabpro.net/agenda/,False
Artlab | Circulo de Sonido | Deep Mariano + Lolo Gasparini + Solimano,2025-08-02T23:00,22000,,https://tickets.artlabpro.net/events/artlab-circulo-de-sonido-deep-mariano-lolo-gasparini-solimano,https://artlabpro.net/agenda/,False
Escucha de Discos - The Chemical Brothers - Surrenders (1999),2025-08-28T19:00,15400.0,,https://tickets.artlabpro.net/events/escucha-de-discos-the-chemical-brothers-surrenders-1999-artlab-sabados,https://artlabpro.net/agenda/,False
Artlab | BIOPERA 3D - Experiencia Inmersiva de Biosonificación & Visuales con Hongos.,2025-07-18T19:00,28750,,https://tickets.artlabpro.net/events/artlab-biopera-3d-experiencia-inmersiva-de-biosonificacion-visuales-con-hongos,https://artlabpro.net/agenda/,False
Artlab | BIOPERA 3D - Experiencia Inmersiva de Biosonificación & Visuales con Hongos.,2025-07-19T19:00,28750,,https://tickets.artlabpro.net/events/artlab-biopera-3d-experiencia-inmersiva-de-biosonificacion-visuales-con-hongos,https://artlabpro.net/agenda/,False
Escucha de Discos & Artlab en Vivo! / St. Germain - Tourist (2000) & Chinwezz + Harari (DJ SET),2025-07-26T19:00,15400,,https://tickets.artlabpro.net/events/escucha-de-discos-artlab-en-vivo-st-germain-tourist-2000-chinwezz-harari-dj-set-artlab-sabados,https://artlabpro.net/agenda/,False
Artlab | Circulo de Sonido | Ronan Portela + Agustina Villarraza + Solimano,2025-08-08T23:00,22000,,https://tickets.artlabpro.net/events/artlab-circulo-de-sonido-ronan-portela-agustina-villarraza-solimano,https://artlabpro.net/agenda/,False
Escucha de Discos & Artlab en Vivo! / Vangelis - Blade Runner & Klauss + Antigona (DJ SET),2025-07-19T19:00,15400.0,,https://tickets.artlabpro.net/events/escucha-de-discos-artlab-en-vivo-vangelis-blade-runner-klauss-antigona-dj-set-artlab-sabados,https://artlabpro.net/agenda/,False
Artlab | Circulo de Sonido | Santi Cichelli + Carlos Alfonsin,2025-07-18T23:00,22000.0,,https://tickets.artlabpro.net/events/artlab-circulo-de-sonido-dee-jason-carlos-alfonsin,https://artlabpro.net/agenda/,False
Artlab | Circulo de Sonido | Santi Cichelli + Carlos Alfonsin,2025-07-19T23:00,22000.0,,https://tickets.artlabpro.net/events/artlab-circulo-de-sonido-dee-jason-carlos-alfonsin,https://artlabpro.net/agenda/,False
Artlab | Circulo de Sonido | Dj Karen + Carlos Alfonsin,2025-07-11T23:00:00,22000,,https://tickets.artlabpro.net/events/artlab-circulo-de-sonido-dj-karen-carlos-alfonsin,https://artlabpro.net/agenda/,False
Artlab | Circulo de Sonido | Dj Karen + Carlos Alfonsin,2025-07-12T23:00:00,22000,,https://tickets.artlabpro.net/events/artlab-circulo-de-sonido-dj-karen-carlos-alfonsin,https://artlabpro.net/agenda/,False
Artlab | Circulo de Sonido | Valence + Solimano,2025-08-15T23:00,22000.0,,https://tickets.artlabpro.net/events/artlab-circulo-de-sonido-valence-solimano,https://artlabpro.net/agenda/,False
Escucha de Discos - Daft Punk - Random Access Memories (2013),2025-08-14T19:00,15400.0,,https://tickets.artlabpro.net/events/escucha-de-discos-daft-punk-random-access-memories-2013-artlab-sabados,https://artlabpro.net/agenda/,False
Escucha de Discos & Artlab en Vivo! / Gorillaz - Demon Days + Guuse & Xolef (DJ SET),2025-07-12T19:00:00,15400,,https://tickets.artlabpro.net/events/escucha-de-discos-artlab-en-vivo-gorillaz-demon-days-guuse-xolef-dj-set-artlab-sabados,https://artlabpro.net/agenda/,False
Escucha de Discos - Queen - Greatest Hits (1981),2025-08-21T19:00,15400,,https://tickets.artlabpro.net/events/escucha-de-discos-queen-greatest-hits-1981-artlab-sabados,https://artlabpro.net/agenda/,False
Escucha de Discos - New Order - Substance (1987),2025-07-25T19:00,15400,,https://tickets.artlabpro.net/events/escucha-de-discos-new-order-substance-1987-artlab-sabados,https://artlabpro.net/agenda/,False
Artlab | Circulo de Sonido | Guido Sartoris + Solimano,2025-08-22T23:00,22000,,https://tickets.artlabpro.net/events/artlab-circulo-de-sonido-guido-sartoris-solimano,https://artlabpro.net/agenda/,False
Artlab | Circulo de Sonido | Guido Sartoris + Solimano,2025-08-23T23:00,22000,,https://tickets.artlabpro.net/events/artlab-circulo-de-sonido-guido-sartoris-solimano,https://artlabpro.net/agenda/,False
Escucha de Discos - David Bowie - Let´s Dance (1983),2025-07-31T19:00,15400.0,,https://tickets.artlabpro.net/events/escucha-de-discos-david-bowie-let-s-dance-1983-artlab-sabados,https://artlabpro.net/agenda/,False
Escucha de Discos - Prince - 1999 (1982),2025-08-07T19:00,15400.0,,https://tickets.artlabpro.net/events/escucha-de-discos-prince-1999-1982-artlab-sabados,https://artlabpro.net/agenda/,False
Escucha de Discos - Róisín Murphy - Róisín Machine (2020),2025-07-10T19:00,15400.0,,https://tickets.artlabpro.net/events/escucha-de-discos-roisin-murphy-roisin-machine-2020-artlab-sabados,https://artlabpro.net/agenda/,False
Artlab | Circulo de Sonido | Panda + Isabella + Solimano,2025-07-25T23:00,22000.0,,https://tickets.artlabpro.net/events/artlab-circulo-de-sonido-panda-isabella-solimano,https://artlabpro.net/agenda/,False
Artlab | Circulo de Sonido | Pabels + Etta! + Solimano,2025-08-29T23:00,22000,,https://tickets.artlabpro.net/events/artlab-circulo-de-sonido-pabels-etta-solimano,https://artlabpro.net/agenda/,False
Escucha de Discos - Thievery Corporation - The Richest Man In Babylon (2002),2025-07-11T19:00,15400,,https://tickets.artlabpro.net/events/escucha-de-discos-thievery-corporation-the-richest-man-in-babylon-2002-artlab-sabados,https://artlabpro.net/agenda/,False
MNLK International,2025-07-11T23:59:00-03:00,8000,,https://otrahistoria.com.ar/evento/mnlk-international-2/,https://otrahistoria.com.ar/,False
Livre Fiesta,2025-07-08T20:00:00-03:00,,,https://otrahistoria.com.ar/evento/livre-fiesta-3-2/2025-07-08/,https://otrahistoria.com.ar/,False
El Club del Club,2025-07-09T20:00:00-03:00,,,https://otrahistoria.com.ar/evento/el-club-del-club-7/2025-07-09/,https://otrahistoria.com.ar/,False
"Arsis, Buhocracia, La Costumbre",2025-07-11T20:00:00-03:00,6000,,https://otrahistoria.com.ar/evento/arsis-buhocracia-la-costumbre/,https://otrahistoria.com.ar/,False
LA FATAL,2025-07-12T20:00:00-03:00,4000,,https://otrahistoria.com.ar/evento/la-fatal-4/,https://otrahistoria.com.ar/,False
207 - Otra Historia,2025-07-10T20:00:00-03:00,2500,,https://otrahistoria.com.ar/evento/207-2/,https://otrahistoria.com.ar/,False
"FUNGALS, OUTLAND, POMELO MAD",2025-07-12T21:00:00-03:00,3000,,https://otrahistoria.com.ar/evento/fungals-outland-pomelo-mad/,https://otrahistoria.com.ar/,False
SEXPORE & ONA LUCIA,2025-07-11T20:00:00-03:00,5000,,https://otrahistoria.com.ar/evento/sexpore-ona-lucia/,https://otrahistoria.com.ar/,False
Fiesta Brava del Amor,2025-07-25T23:59:00,6000,,https://www.instagram.com/p/DLuvJIbxOlG/,https://www.instagram.com/laquincecooperativacultural/,False
,,,,https://www.instagram.com/p/DLlLi5ExARH/,https://www.instagram.com/jjcircuitocultural/,False
Gabi Borreli y las jóvenes poetas,2025-07-18T20:30:00,0,,https://www.instagram.com/p/DLz0kQ5untS/,https://www.instagram.com/jjcircuitocultural/,False
En su sexta encarnación literario-musical - Que vuelvan los Lentos,2025-07-10T20:00:00,,,https://www.instagram.com/p/DLyApqvupKI/,https://www.instagram.com/jjcircuitocultural/,True
SOUNDER Mix | Expo Ensamble,2025-07-11T19:00:00,,,https://www.instagram.com/p/DLyApqvupKI/,https://www.instagram.com/jjcircuitocultural/,True
La Movida Ciclo de Arte - Celebración de 2 años,2025-07-11T23:59:00,,,https://www.instagram.com/p/DLyApqvupKI/,https://www.instagram.com/jjcircuitocultural/,True
La Veredita - Sabadito,2025-07-23T20:30:00Z,12600,,https://entradas.cckonex.org/event/la-veredita-pequena-orquesta,https://www.cckonex.org/agenda/,False
Los Cazurros: Al rescate de la imaginación,2025-07-24T20:30:00Z,65000,,https://entradas.cckonex.org/event/los-cazurros,https://www.cckonex.org/agenda/,False
Los Cazurros: Al rescate de la imaginación,2025-07-31T20:30:00Z,65000,,https://entradas.cckonex.org/event/los-cazurros,https://www.cckonex.org/agenda/,False
Usted está aquí presenta: Misión Planeta Tierra,2025-07-12T17:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-12T19:00:00Z,17500,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-12T16:00:00Z,17500,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-19T17:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-19T19:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-19T16:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-24T17:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-24T19:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-24T16:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-25T17:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-25T19:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-25T16:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-29T17:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-29T19:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-29T16:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-30T17:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-30T19:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-30T16:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-31T17:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-31T19:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-07-31T16:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-08-01T17:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-08-01T19:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-08-01T16:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-08-02T17:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Usted está aquí presenta: Misión Planeta Tierra,2025-08-02T19:00:00Z,54000,,https://entradas.cckonex.org/event/usted-esta-aqui-presenta-mision-planeta-tierra,https://www.cckonex.org/agenda/,True
Martes 22 de julio - 15 hs,2025-07-22T15:00:00+00:00,100000,,https://entradas.cckonex.org/event/mundo-arlequin,https://www.cckonex.org/agenda/,False
Mocchi + Christian Cary,2025-07-12T23:00:00Z,14400,,https://entradas.cckonex.org/event/mocchi-christian-cary,https://www.cckonex.org/agenda/,False
Buscando al amigo ideal,2025-07-22T15:30:00,,,https://entradas.cckonex.org/event/les-ivans,https://www.cckonex.org/agenda/,True
Viernes 25 de julio - 15:30 hs,2025-07-25T15:30:00,,,https://entradas.cckonex.org/event/les-ivans,https://www.cckonex.org/agenda/,True
Domingo 27 de julio - 15:30 hs,2025-07-27T15:30:00,,,https://entradas.cckonex.org/event/les-ivans,https://www.cckonex.org/agenda/,True
Martes 29 de julio - 15:30 hs,2025-07-29T15:30:00,,,https://entradas.cckonex.org/event/les-ivans,https://www.cckonex.org/agenda/,True
Viernes 1 de agosto - 15:30 hs,2025-08-01T15:30:00,,,https://entradas.cckonex.org/event/les-ivans,https://www.cckonex.org/agenda/,True
Dúo Karma,2025-07-26T18:30:00Z,16000,,https://entradas.cckonex.org/event/duo-karma,https://www.cckonex.org/agenda/,False
Dúo Karma,2025-07-31T18:30:00Z,16000,,https://entradas.cckonex.org/event/duo-karma,https://www.cckonex.org/agenda/,False
Laberinto Masticable,2025-07-29T21:30:00Z,14400,,https://entradas.cckonex.org/event/laberinto-masticable,https://www.cckonex.org/agenda/,False
Fiesta Click - Día del amigo,2025-07-25T03:00:00Z,,,https://entradas.cckonex.org/event/click,https://www.cckonex.org/agenda/,False
Nilocos,2025-07-30T18:30:00Z,18400,,https://entradas.cckonex.org/event/nilocos,https://www.cckonex.org/agenda/,False
Un tiro cada uno,2025-07-27T23:00:00Z,12000,,https://entradas.cckonex.org/event/un-tiro-cada-uno,https://www.cckonex.org/agenda/,False
Un tiro cada uno,2025-08-03T23:00:00Z,12000,,https://entradas.cckonex.org/event/un-tiro-cada-uno,https://www.cckonex.org/agenda/,False
Tito y Coloso,2025-07-20T20:30:00Z,18000,,https://entradas.cckonex.org/event/tito-y-coloso,https://www.cckonex.org/agenda/,False
La Bomba de Tiempo - Fiesta del año,2025-07-19T23:59:00,,,https://entradas.cckonex.org/event/fiesta-bomba-dia-del-amigx,https://www.cckonex.org/agenda/,False
Quiroga y la selva iluminada,2025-07-19T18:30:00Z,20000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-07-19T17:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-07-20T16:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-07-22T15:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-07-23T15:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-07-24T15:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-07-25T15:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-07-26T15:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-07-27T16:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-07-29T15:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-07-30T15:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-07-31T15:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-08-01T15:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-08-02T15:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Quiroga y la selva iluminada,2025-08-03T15:30:00Z,14000,,https://entradas.cckonex.org/event/quiroga-y-la-selva-iluminada,https://www.cckonex.org/agenda/,True
Taylor Fest: Dark Paradise,2025-07-12T02:59:00Z,8400,,https://entradas.cckonex.org/event/taylor-fest,https://www.cckonex.org/agenda/,False
El alucinante viaje de Patricio Rey y sus redonditos de ricota,2025-07-11T23:00:00+00:00,9750,,https://entradas.cckonex.org/event/patricio-rey-y-sus-redonditos-de-ricota,https://www.cckonex.org/agenda/,False
CUMBIA KONEX: Dalila  + Los Charros  + Ezequiel y La Clave + Willy Campero,2025-07-27T02:59:00Z,23000,,https://entradas.cckonex.org/event/cumbia-konex,https://www.cckonex.org/agenda/,True
Sábado 26 de julio - Medianoche | Puerta 00:30 hs,2025-07-26T23:59:00Z,23000,,https://entradas.cckonex.org/event/cumbia-konex,https://www.cckonex.org/agenda/,True
Agua de Sol: Bosque musical,2025-07-26T18:00:00Z,14400,,https://entradas.cckonex.org/event/agua-de-sol,https://www.cckonex.org/agenda/,False
SONIDO KONEX: Fonso y Las Paritarias + Reybruja + Isla Mujeres,2025-07-10T23:00:00Z,,,https://entradas.cckonex.org/event/sonido-konex-1007,https://www.cckonex.org/agenda/,False
Ana y Wiwi,2025-07-25T15:00:00Z,14400,,https://entradas.cckonex.org/event/ana-y-wiwi,https://www.cckonex.org/agenda/,False
Ana y Wiwi,2025-07-25T17:00:00Z,14400,,https://entradas.cckonex.org/event/ana-y-wiwi,https://www.cckonex.org/agenda/,False
Las Magdalenas: 10 años,2025-07-20T18:00:00Z,65000,,https://entradas.cckonex.org/event/las-magdalenas,https://www.cckonex.org/agenda/,False
Kabradepata - Sábado 26 de julio - 17:30 hs,2025-07-26T20:30:00Z,14400,,https://entradas.cckonex.org/event/kabradepata,https://www.cckonex.org/agenda/,False
"Yo, Encarnación Ezcurra",2025-07-18T23:00:00Z,15000,,https://entradas.cckonex.org/event/yo-encarnacion-ezcurra,https://www.cckonex.org/agenda/,True
"Yo, Encarnación Ezcurra",2025-07-19T23:00:00Z,16000,,https://entradas.cckonex.org/event/yo-encarnacion-ezcurra,https://www.cckonex.org/agenda/,True
"Yo, Encarnación Ezcurra",2025-08-31T23:30:00Z,15000,,https://entradas.cckonex.org/event/yo-encarnacion-ezcurra,https://www.cckonex.org/agenda/,True
"Yo, Encarnación Ezcurra",2025-09-01T20:30:00Z,16000,,https://entradas.cckonex.org/event/yo-encarnacion-ezcurra,https://www.cckonex.org/agenda/,True
Hiperhéroes,2025-07-24T18:00:00Z,18000,,https://entradas.cckonex.org/event/hiperheroes,https://www.cckonex.org/agenda/,False
Hiperhéroes,2025-07-31T18:00:00Z,18000,,https://entradas.cckonex.org/event/hiperheroes,https://www.cckonex.org/agenda/,False
Vuelta Canela,2025-07-23T15:30:00+00:00,18400,,https://entradas.cckonex.org/event/vuelta-canela,https://www.cckonex.org/agenda/,False
Kalpataru: El Juego Infinito,2025-07-19T18:00:00Z,14400,,https://entradas.cckonex.org/event/kalpataru,https://www.cckonex.org/agenda/,False
Inquieta,2025-07-23T15:00:00,14400,,https://entradas.cckonex.org/event/inquieta,https://www.cckonex.org/agenda/,False
Inquieta,2025-07-29T15:00:00,14400,,https://entradas.cckonex.org/event/inquieta,https://www.cckonex.org/agenda/,False
Suiza Pop,2025-07-23T00:00:00-03:00,,,https://elculturalsanmartin.ar/evento/suiza-pop/,https://elculturalsanmartin.ar/eventos/,False
